Charger_ID,Vehicle_ID,Energy_kWh,Duration_min,Source,Fleet_ID
CH012,EV033,21.378968161495383,22.079882224508943,EVSE,
CH012,EV041,25.843156697128883,66.10423606158754,EVSE,
CH012,EV041,33.69834441307989,,EVSE,
CH012,EV041,48.85223926798168,49.83909492375256,EVSE,
CH012,EV041,29.170270943483864,46.90735907783503,EVSE,
CH012,EV028,36.59516928043798,99.34650243297966,EVSE,
CH012,EV033,41.3381339009708,89.43957999524324,EVSE,
CH012,EV028,44.86817462970208,68.551518938406,EVSE,
CH012,EV028,41.34823905993749,45.04954595422967,EVSE,
CH012,EV028,22.530541590738977,71.67725486937529,EVSE,
CH012,EV028,15.493094468981496,39.82972497391506,EVSE,
CH012,EV033,118.56885917185224,33.54090115439047,EVSE,
CH012,EV033,31.68484571665257,69.04357263240625,EVSE,
CH012,EV028,22.569693739882386,50.43453382202652,EVSE,
CH012,EV041,13.748897373087011,19.534687140229863,EVSE,
CH012,EV041,17.84635221968479,71.73526764193961,EVSE,
CH012,EV041,60.06580180746723,89.20346939930971,EVSE,
CH012,EV041,27.80703673479556,73.19259174627534,,
CH012,EV041,48.00133040402787,50.02389088405745,EVSE,
CH012,EV033,,17.192703393539013,EVSE,
CH012,,37.92622893299455,62.92704493419152,EVSE,
CH012,EV033,28.568124399739453,46.862082070060666,EVSE,
CH002,EV037,10.197842439221937,53.75810119234292,Vehicle,
CH030,EV037,33.28349983746259,52.01545259681768,Vehicle,
CH002,EV037,26.45742990995289,57.76955766147971,Vehicle,
CH030,EV037,19.143680547539127,47.850098165050206,Vehicle,
CH018,EV037,25.0100964108066,40.28990015170243,Vehicle,
CH002,EV037,21.27075839103814,57.64471503708332,Vehicle,
CH002,EV037,36.98775875902479,58.911469059573975,Vehicle,
CH018,EV037,30.37247176603937,68.86211728241298,Vehicle,
CH002,EV037,15.81729246266107,61.01681662132239,Vehicle,
CH018,EV037,14.73311581864179,37.44751029931467,Vehicle,
,EV021,,38.69475302349536,,
CH011,EV027,13.645612954919011,81.49372294138743,EVSE,
CH011,EV027,41.95220488967817,48.324236573846136,EVSE,
CH011,EV021,46.791597890808966,75.64179730029194,EVSE,
CH011,EV042,47.15306691647167,34.23212655341106,EVSE,
CH011,EV021,31.5325805879241,27.897178018338785,EVSE,
CH011,EV021,31.75257411422407,67.01830261562003,EVSE,
CH011,EV021,29.877877545639706,54.49638468749764,EVSE,
CH011,EV021,38.6102633784676,63.18679679984491,EVSE,
CH011,EV021,42.6136935441835,40.48861158914727,EVSE,
CH011,EV042,37.13322632233663,66.561580059573,EVSE,
CH011,EV015,32.42581804179386,85.47836852339019,EVSE,
CH011,EV021,,81.9333023889714,EVSE,
CH011,EV021,29.89491516271081,46.50555100983931,EVSE,
CH011,,16.586294853337343,34.87446023366368,EVSE,
CH011,,24.08468040891165,59.938666657188335,EVSE,
CH011,EV027,32.1295405174921,,EVSE,
CH011,EV042,21.296163190476044,26.23766733587884,EVSE,
CH011,EV021,20.602677327225727,72.18808870930502,EVSE,
CH011,EV027,180.90845715207664,100.2056548154523,EVSE,
CH011,EV042,36.8049366420397,72.79290357363053,EVSE,
CH011,EV027,32.95680583388134,,,
CH011,EV042,25.022649514784757,37.345153219046,EVSE,
CH011,EV042,26.62355932474567,46.20110630964616,EVSE,
CH011,EV027,37.0004308182632,57.09956560451377,EVSE,
CH011,EV015,20.983447947608028,66.98023227612428,EVSE,
,EV027,15.451028206336684,74.4090785444492,EVSE,
CH011,EV027,35.071958258728905,54.03049815461879,EVSE,
CH011,EV015,28.80600127339818,65.1205675354739,EVSE,
CH011,EV027,43.0721607770149,38.37203733038119,EVSE,
CH027,EV019,,50.47641616837622,Submeter,Fleet02
CH004,EV047,19.64487425003825,51.04148007332345,Submeter,Fleet02
CH004,EV032,16.496003868054856,54.21507638606158,Submeter,Fleet02
CH027,EV047,12.977005594611343,57.12423833132962,Submeter,Fleet02
CH027,EV019,20.76955429911008,48.22870018053235,Submeter,Fleet02
CH019,EV019,20.07415502424213,33.61598481298725,Submeter,Fleet02
CH004,EV019,,38.13981874121637,Submeter,Fleet02
CH019,EV019,92.36116680926752,39.80442416838487,Submeter,Fleet02
CH004,EV032,25.40312076556726,,Submeter,Fleet02
CH027,EV032,21.45354364736083,47.14949599153652,Submeter,Fleet02
CH004,EV032,13.37012137861322,38.156891716663466,Submeter,Fleet02
CH004,EV032,26.446854410540237,43.00848569350384,Submeter,Fleet02
CH004,EV032,23.403741713734743,58.2276322696488,Submeter,Fleet02
CH027,EV047,23.04619706079933,51.14433746144775,Submeter,Fleet02
CH027,EV019,16.03377672931166,55.42726961410396,Submeter,Fleet02
CH004,EV032,24.26904498476444,,Submeter,
CH004,EV019,20.90266575405801,42.90607144619175,Submeter,Fleet02
CH027,,14.1918265209573,38.58985043055967,Submeter,Fleet02
CH027,EV032,21.439060670431147,60.01855801191944,,Fleet02
CH027,EV032,24.75935492428271,43.62213021327166,Submeter,Fleet02
CH004,EV019,22.84083561253484,39.26114108731073,Submeter,Fleet02
CH019,EV019,11.000349453154662,24.93784600394671,Submeter,Fleet02
CH019,EV019,21.997617242953957,59.106904311396704,Submeter,Fleet02
CH027,EV047,18.180989914796825,59.59283045412198,Submeter,Fleet02
,EV047,10.57502242004504,24.474373892966117,,Fleet02
CH004,EV019,23.246655119267285,47.125280150307816,Submeter,Fleet02
CH019,EV047,23.415095615915373,54.465630273300455,Submeter,Fleet02
CH019,EV019,19.843712665419204,49.770645544487145,Submeter,Fleet02
,,14.901197226003982,40.63963168529765,Submeter,Fleet02
CH027,EV032,26.968514576087397,35.5383293114278,Submeter,
CH021,EV042,20.349717924350784,36.99543643515523,EVSE,
CH021,,29.318963754228676,75.1830794789437,EVSE,
CH021,EV009,37.90420169763022,59.97872229050036,EVSE,
CH021,EV042,18.77338433000186,48.48892622184019,EVSE,
CH021,EV017,28.19525768761983,35.64954335179764,EVSE,
CH021,EV042,39.10383849810982,37.07527385801818,EVSE,
CH021,EV009,15.0540499822695,45.22709950484106,EVSE,
CH021,EV009,33.32424711020455,56.99891185557716,EVSE,
CH021,EV017,,72.07019272312803,EVSE,
CH021,EV017,20.561532444213466,53.99521480155275,EVSE,
CH021,EV042,24.954073943239056,55.33378296235562,EVSE,
CH021,EV009,35.13555612718778,58.3201955335539,,
,EV009,22.992108974937963,69.53555382877457,EVSE,
CH021,EV017,31.25548391329151,72.8960563839302,EVSE,
CH021,EV017,23.127718621917676,32.26069048856304,EVSE,
CH021,EV042,24.69383227884848,54.35850580513377,EVSE,
CH021,EV009,42.50661507786149,,EVSE,
CH029,EV042,33.81608420395357,78.46673883404972,EVSE,
CH029,EV042,37.23399637957637,97.53798550753362,EVSE,
CH029,EV042,10.278882547602825,39.986197673170295,EVSE,
CH029,EV042,31.164787750309173,45.25160519969173,EVSE,
CH029,EV042,140.49051008003343,51.202620751823616,EVSE,
CH029,EV042,39.53711255409572,49.04383892949146,EVSE,
CH029,EV042,33.85689164861499,98.66585027624068,EVSE,
CH029,EV042,34.84351701472786,49.38864340624427,EVSE,
CH029,EV042,25.18089033619038,52.24496170947742,EVSE,
CH029,EV042,30.01651717132436,92.3235494634965,EVSE,
CH029,EV042,39.43684969803888,71.53352623078602,EVSE,
CH029,EV042,29.351202670297237,79.71798465898489,EVSE,
CH029,EV042,31.74669555731574,41.87774253955217,EVSE,
CH029,EV042,14.64042701557934,49.396406336485285,EVSE,
CH029,EV042,29.314599636727845,39.20563284642079,EVSE,
CH029,EV042,9.880000318938905,76.02523092071631,EVSE,
CH029,EV042,24.838551306417436,84.50486415566887,EVSE,
CH029,EV042,30.635155577268996,48.00451261636974,EVSE,
CH029,EV042,37.6703079448457,52.71517354191448,EVSE,
CH029,EV042,20.00840056548024,53.59019869922684,EVSE,
,EV042,33.73684143470102,29.055520134436485,EVSE,
CH029,EV042,,46.52355844480692,EVSE,
CH029,EV042,23.592561342843776,75.46532429527203,EVSE,
CH029,,14.529470782773426,42.49162991109812,,
CH029,EV042,32.89839957057089,61.859637244099765,EVSE,
CH029,EV042,18.08002993463707,,EVSE,
CH029,EV042,21.810014265264805,57.119981777422645,EVSE,
CH012,EV034,18.05838632756978,40.4022919813692,Submeter,Fleet02
CH013,EV046,27.1093735895389,42.713012780113694,Submeter,
CH021,EV032,15.957593984257516,48.46593432419658,Submeter,Fleet02
CH013,EV046,23.716711739364733,35.64405723780676,Submeter,Fleet02
CH013,EV032,21.24880839374932,54.23310359454416,Submeter,Fleet02
CH018,EV044,26.09665405696495,41.05620571417544,,Fleet02
CH013,EV034,20.04627054950089,47.06303739720253,Submeter,Fleet02
CH018,EV008,18.816859646818983,,Submeter,Fleet02
CH013,EV008,18.213180579180804,31.644639094089527,Submeter,Fleet02
CH014,EV032,19.2339034190424,23.042132308920657,Submeter,Fleet02
CH012,EV046,10.673654194624635,47.28712592985113,Submeter,Fleet02
CH021,EV032,17.39346842313159,26.84209568370864,Submeter,Fleet02
,,,52.64416879302927,Submeter,Fleet02
CH019,EV044,14.298092075763549,46.27132332221583,Submeter,Fleet02
CH021,EV044,85.97382459260287,65.2420603737979,Submeter,
CH012,EV034,,39.1627794137524,Submeter,Fleet02
CH012,EV034,17.432937642641477,62.346422062300704,Submeter,Fleet02
CH013,EV046,23.122319334147424,42.09145390984221,Submeter,Fleet02
,EV032,23.134846658259075,54.29069113945882,Submeter,Fleet02
CH021,EV033,27.8933852852336,50.45682721063824,Submeter,Fleet02
CH013,EV044,21.54056994121524,26.65926099133735,,Fleet02
CH021,EV032,12.397829910563935,76.9348680239623,Submeter,Fleet02
CH019,EV033,18.353980947833904,61.18520945965382,Submeter,Fleet02
CH021,EV008,16.804668227498826,48.97555355768045,Submeter,Fleet02
CH021,EV032,15.087900645664453,58.28808088407428,Submeter,Fleet02
CH013,EV034,25.36473059378229,47.739139598091406,Submeter,Fleet02
CH018,EV008,22.27251201227908,53.86081111892107,Submeter,Fleet02
CH018,EV008,20.351611306159164,46.56622114454736,Submeter,Fleet02
CH014,EV044,12.579928772879198,34.58607260493295,Submeter,Fleet02
CH013,EV033,19.59033030698956,,Submeter,Fleet02
CH014,EV034,31.6315334268335,39.76610364270663,Submeter,Fleet02
CH012,EV008,15.816084716453988,51.32324824525975,Submeter,Fleet02
CH018,EV046,18.909622725427383,34.461604047747755,Submeter,Fleet02
CH018,EV046,26.944114896736256,46.477752582074125,Submeter,Fleet02
CH018,,17.80698943191624,30.90495092158275,Submeter,Fleet02
CH024,EV010,9.953419472782754,40.43605917794614,Submeter,Fleet01
CH028,EV050,26.876376709609797,,Submeter,Fleet01
CH002,,12.82156445423401,47.860228523905455,Submeter,Fleet01
CH027,EV015,,40.1637456473933,Submeter,Fleet01
CH019,EV021,21.52094016774937,72.60141305236647,Submeter,Fleet01
,EV021,19.60964471631094,48.82449066431101,Submeter,Fleet01
CH008,EV050,17.28909490635381,54.01950160033864,Submeter,Fleet01
CH001,EV035,22.20320775575085,43.43596308388357,Submeter,Fleet01
CH001,EV015,28.71369098637832,43.504110617758265,Submeter,Fleet01
CH002,EV010,18.735616068807943,39.0618892788016,Submeter,
CH024,EV030,11.722122546734363,45.75267961132759,Submeter,Fleet01
CH018,EV010,10.943361989798134,29.76068748211372,Submeter,Fleet01
CH027,EV028,19.058748717171905,28.933730810088065,,Fleet01
CH025,,22.390718395540183,35.78388217448265,Submeter,Fleet03
CH025,EV013,16.53489131235784,52.6888629123912,Submeter,Fleet03
,EV010,25.28313165604312,40.40332677139212,Submeter,Fleet03
CH024,EV005,16.362235627067072,53.51179034433251,,Fleet03
CH029,EV046,20.56000658001231,36.45123556651262,Submeter,Fleet03
CH009,EV046,17.624984172399135,42.91394835788468,Submeter,Fleet03
CH025,EV042,15.08589638840756,40.44450881091616,Submeter,Fleet03
CH025,EV020,17.146793119499463,37.85321698477535,Submeter,Fleet03
CH025,EV013,18.270943235836757,27.548295534049945,Submeter,Fleet03
CH026,EV020,26.241657256267285,31.76167000202749,Submeter,Fleet03
CH026,EV012,17.643715681697437,56.28176126045571,Submeter,Fleet03
CH025,EV046,20.36147752521294,36.6379006330111,Submeter,Fleet03
CH025,EV005,16.635371073870207,51.69851969658027,Submeter,Fleet03
CH026,EV005,24.60407285214616,45.15141356624583,Submeter,Fleet03
CH009,EV035,,41.55444409832992,Submeter,Fleet03
CH029,EV013,23.920756759530253,40.76061543217359,Submeter,
CH009,EV010,18.22847522760753,44.17905101347184,Submeter,Fleet03
CH029,EV012,16.676678544331363,,Submeter,Fleet03
CH017,EV041,39.50018187727476,64.83328567704842,EVSE,
CH017,EV041,29.0166262378503,57.727208559897335,EVSE,
CH017,EV037,17.91498327210269,68.93674615623769,EVSE,
CH017,EV041,12.491394221884857,14.444800435935804,EVSE,
CH017,EV037,26.536283231298373,53.45335209660928,EVSE,
CH017,EV041,13.700871679008312,54.18722897890554,EVSE,
CH017,EV041,30.378550454577784,32.1521401462544,EVSE,
CH017,EV037,32.5145167624069,86.87319390616224,EVSE,
,EV041,24.72348091986309,55.09660115922821,EVSE,
CH017,EV041,37.38217328891642,67.35903057442897,EVSE,
CH017,EV037,31.605419903252844,77.29771266609077,EVSE,
CH017,EV041,23.375330265731183,43.34933795169667,EVSE,
CH017,EV041,25.44756745735146,65.69753915333989,EVSE,
CH017,EV041,,,EVSE,
CH017,EV041,64.95830301418192,70.91513841229212,EVSE,
CH017,EV037,27.59320705512413,48.94411409886099,EVSE,
CH017,,31.984486481278257,54.40044934661357,EVSE,
CH017,EV037,23.924374903608864,82.43833870992454,EVSE,
CH017,EV037,22.77726281635933,96.37648837300368,EVSE,
CH017,,41.04484581780774,45.59707898786897,EVSE,
CH017,EV041,50.41788757349923,42.9978063229261,EVSE,
CH017,EV041,,73.790070687656,EVSE,
,EV037,30.25465940167377,72.85174760204214,EVSE,
CH017,EV037,35.802196488617135,36.21771110134713,EVSE,
CH017,EV041,19.81445100534227,59.531441137095705,EVSE,
CH017,EV037,30.70199256454308,59.57058063018174,EVSE,
CH017,EV037,45.33558401614033,,EVSE,
CH017,EV041,53.83516788955117,73.2270192893048,EVSE,
CH017,EV041,17.518909664338217,90.33129295050264,EVSE,
CH017,EV037,21.051971253594413,55.34329245663709,EVSE,
CH017,EV037,25.68008006622552,95.9499768165122,EVSE,
CH017,EV041,26.291815271915127,57.53657936899701,EVSE,
CH017,EV037,40.8367108947844,92.68943416595825,,
CH017,EV037,30.34165606696416,68.49174712601808,EVSE,
CH017,EV041,40.02135652575481,81.71688889006046,,
CH008,EV037,10.793933681549971,67.4163904998761,Vehicle,
CH018,EV037,,73.46745160910821,Vehicle,
CH008,EV037,35.748277228867686,39.08057202905314,Vehicle,
,EV037,38.44069319471573,46.62093037823303,Vehicle,
CH018,EV037,20.972007433136323,49.19605851570645,Vehicle,
CH028,EV037,31.23944275689227,44.63849236253983,Vehicle,
CH007,EV037,36.43831856004332,69.78141462258709,Vehicle,
CH028,EV037,28.211051126243028,48.84758448482801,Vehicle,
CH008,EV037,35.280620711974485,25.721785027874464,Vehicle,
CH008,EV037,24.7131067732936,40.50479266529354,Vehicle,
CH020,,28.154513150166377,26.3239995995468,,
CH007,EV037,20.027126188302383,46.574918199599885,Vehicle,
CH007,EV037,23.683198738609928,60.08824511851905,Vehicle,
CH018,EV037,28.46972935901091,,Vehicle,
CH018,EV037,19.427045399633855,43.95450553048134,Vehicle,
CH008,EV037,23.21130901487397,45.87852061492708,Vehicle,
CH020,EV037,31.086989447574428,52.11113740752867,Vehicle,
CH008,EV037,41.420460265408806,57.74124167953286,Vehicle,
CH007,EV037,8.60449206681141,62.10883141903052,Vehicle,
CH007,EV037,40.81261333858893,83.83275474404783,Vehicle,
CH008,EV037,22.92102588461786,51.852438965001085,Vehicle,
CH007,EV037,32.71919895221908,61.03689580969572,Vehicle,
CH013,EV001,33.01057014373976,56.40455613990889,Vehicle,
CH027,EV001,23.42788157104765,,Vehicle,
CH005,EV001,,45.73991662299554,Vehicle,
CH001,EV001,36.285434910954805,49.593263349305325,Vehicle,
CH027,EV001,32.43898873271237,72.04737785690125,Vehicle,
CH001,EV001,32.134453394748775,47.71823840813999,Vehicle,
CH001,EV001,3.494801758212489,55.76313535416772,Vehicle,
CH013,EV001,23.13001491062941,57.90403557278643,Vehicle,
,EV001,24.951862222432496,51.58053719004969,Vehicle,
CH005,EV001,32.15846451118676,46.789031077308245,Vehicle,
CH005,EV001,25.90929316074918,23.800647184049577,Vehicle,
CH013,EV001,13.038513033299749,62.23609983880212,Vehicle,
CH001,EV001,13.220563727361194,66.16735330094014,Vehicle,
CH013,EV001,21.120414341271957,51.09004774710188,Vehicle,
CH005,EV001,46.50530669918685,68.64973032540829,Vehicle,
CH027,EV001,27.24358633898853,55.69861956155425,Vehicle,
CH005,EV001,29.096221146122076,20.588265291915413,Vehicle,
CH005,EV001,13.207208879052205,34.18138813317133,Vehicle,
CH001,EV001,33.828357098267844,42.66487015942404,Vehicle,
CH005,EV001,22.460607139317528,40.84942433240518,,
CH005,EV001,37.03694128396612,51.11377937222753,Vehicle,
CH001,EV001,15.057858374693204,36.23103402111224,Vehicle,
CH005,EV001,24.24913967748829,75.55205774980553,Vehicle,
CH005,EV001,,17.709010688829473,Vehicle,
CH001,EV001,30.08058136554957,48.786556808838974,Vehicle,
CH027,EV001,32.83956340178899,38.75825313437433,Vehicle,
CH001,EV001,19.96252939463736,30.4540571307014,Vehicle,
CH005,EV001,157.2010581310309,58.84524300667872,Vehicle,
CH013,EV001,36.35043400538329,34.827834306554884,Vehicle,
CH027,EV001,32.84777973182277,50.60546140905173,Vehicle,
CH001,EV001,20.410180083752863,35.73233246039494,Vehicle,
CH027,EV001,21.60828124799124,21.43300479361103,Vehicle,
CH027,EV001,23.298347175386255,46.657940027784,,
,EV001,32.57443279305599,54.586103304039305,Vehicle,
CH013,EV001,28.432459943597003,41.03086899995387,Vehicle,
CH013,,14.935774980603709,69.74590755801773,Vehicle,
CH005,EV001,24.872199595728755,54.43697085873904,Vehicle,
CH001,,38.08520404062816,60.86649413167384,Vehicle,
CH005,EV001,32.88681237166394,40.14305962952091,Vehicle,
CH001,EV001,20.193469282162503,40.528641943005816,Vehicle,
CH005,EV001,12.712470241947726,44.91350181554712,Vehicle,
CH005,EV001,21.008136294081503,44.703079071254834,Vehicle,
CH013,EV001,24.9729630894514,43.06729398269152,Vehicle,
CH005,EV001,21.709422744247004,33.35714666690465,Vehicle,
CH013,EV001,17.146466990245443,61.85813910508182,Vehicle,
CH001,EV001,29.687260671945506,,Vehicle,
CH013,EV001,5.880102575713746,59.38793912153995,Vehicle,
CH027,EV001,33.97092322773732,62.44578065065564,Vehicle,
CH027,EV001,31.03949504953145,45.695900220016,Vehicle,
CH018,EV001,20.996322026216248,54.22197845932765,Submeter,Fleet02
,EV009,20.695897537053487,52.59752763107358,Submeter,Fleet02
CH017,EV042,11.142389442194087,43.772852722564224,Submeter,
CH030,EV043,18.003219915605644,27.15138489661876,Submeter,Fleet02
CH003,EV042,26.70888856015156,39.75950619373389,Submeter,Fleet02
CH026,EV028,13.709295511173227,44.11601076540291,Submeter,Fleet02
CH027,EV009,20.835946293677534,38.17614031405024,Submeter,Fleet02
CH005,EV043,13.972529063389928,32.278149713127746,Submeter,Fleet02
CH018,EV043,28.20217069123204,53.54010877448224,Submeter,Fleet02
CH025,EV009,23.490050313340795,43.19458942290535,Submeter,Fleet02
CH005,EV006,15.853129229806536,63.08889801844464,Submeter,Fleet02
CH027,EV009,21.068991956950068,43.323892288296896,Submeter,Fleet02
CH005,EV042,13.147717245028304,46.77443950996149,Submeter,Fleet02
CH005,EV006,10.937283372950118,39.11208616634341,Submeter,Fleet02
CH017,EV009,19.52564285180137,60.11046022058679,Submeter,Fleet02
CH026,EV028,16.21187516786206,41.976409657098245,Submeter,Fleet02
CH017,EV037,20.991582912739187,42.970803729737234,Submeter,Fleet02
CH018,EV037,11.619552363376574,35.477374755026496,Submeter,Fleet02
CH025,EV001,17.218662879823786,48.796023127683085,Submeter,Fleet02
CH005,EV043,27.6531823844734,41.70135090665786,Submeter,Fleet02
CH017,EV028,135.76801244088952,35.30712139835424,Submeter,Fleet02
,EV042,28.364857231495016,44.51461657013698,Submeter,Fleet02
CH026,EV009,31.298491728985667,52.24497720563261,Submeter,Fleet02
CH030,EV043,17.979966764036238,61.48145553167456,Submeter,Fleet02
CH005,EV028,6.102033420222078,47.35826435684685,Submeter,Fleet02
CH017,EV043,25.519713410958783,39.49418915272648,Submeter,Fleet02
CH030,EV009,14.417125140337046,49.566952076301554,Submeter,Fleet02
CH025,EV028,30.297875168245056,43.59583280252423,Submeter,Fleet02
CH026,EV028,20.414220812017984,45.56305062613867,Submeter,
CH017,EV037,28.1783272940901,44.979084947192966,Submeter,Fleet02
CH003,EV028,19.228237572487263,49.613764050670135,Submeter,Fleet02
CH005,EV001,16.60230335285272,50.95157668541076,Submeter,Fleet02
CH018,EV009,23.637169988919936,44.50573285400092,Submeter,Fleet02
CH025,EV006,22.446223959716512,80.17967370993584,Submeter,Fleet02
CH030,EV028,14.273447043410254,54.18581885114418,Submeter,Fleet02
CH003,EV043,,24.207408571351323,Submeter,Fleet02
CH026,EV006,17.120848466707507,41.53147587716192,Submeter,Fleet02
CH018,,21.02115334198397,44.80607925458138,Submeter,Fleet02
CH018,EV006,19.82630261753929,51.092123155457806,Submeter,Fleet02
CH030,EV001,20.682280622769568,63.340853963934094,,Fleet02
CH025,EV001,20.07751121729269,37.80592308927887,Submeter,Fleet02
CH005,EV037,18.23711978424258,56.50931130965772,Submeter,Fleet02
CH003,EV043,21.79821318967351,47.03613019665781,Submeter,Fleet02
CH018,EV042,16.207749414476528,48.29126084801692,Submeter,Fleet02
CH003,,,56.943088756919536,Submeter,Fleet02
CH025,EV009,19.92037105111405,,Submeter,Fleet02
CH023,EV042,24.21114017244311,50.34844888273821,,Fleet02
CH023,EV001,17.327063658159016,61.52469921443204,Submeter,Fleet02
CH023,EV042,17.878081440885982,,Submeter,Fleet02
CH017,EV032,29.270952528758684,56.13427094532386,EVSE,
CH017,EV048,41.79694963273248,34.840278187587174,EVSE,
CH017,EV032,31.455782577382035,36.16326047358504,EVSE,
CH017,EV005,24.785866109393424,42.19299550504284,EVSE,
CH017,EV005,16.349857394278928,67.14683232346486,EVSE,
CH017,EV026,33.91317582669239,46.0904914802641,EVSE,
CH017,EV026,39.14391681116889,78.71026240809084,EVSE,
CH017,EV005,17.326336846010356,56.90050722380584,EVSE,
CH017,EV026,26.188691621688506,58.42655007953236,EVSE,
CH017,EV026,39.65681533513279,61.199585208121405,EVSE,
CH017,EV026,,39.21196008422906,EVSE,
CH017,EV005,21.395416318221542,85.50430400097454,,
CH017,,28.484202303502727,,EVSE,
CH017,EV048,43.15326470799611,56.53813139544536,EVSE,
CH017,EV026,39.18586454033584,49.4162030387986,EVSE,
CH017,,43.160715993851824,49.02954338470604,EVSE,
CH017,EV026,20.06363522685679,36.85521596836303,,
CH017,EV048,23.40439041930652,33.367660681134055,EVSE,
CH017,EV026,28.215814946009825,33.37257619629895,EVSE,
CH017,EV048,26.93495036170008,81.25919951254883,EVSE,
CH017,EV026,22.23205378729073,44.66902804874039,EVSE,
CH017,EV048,34.808233262161494,,EVSE,
CH017,EV005,68.50941153266506,85.75901916900946,EVSE,
CH017,EV032,,61.21393193743769,EVSE,
CH017,EV032,46.61863333457194,36.52457553331416,EVSE,
CH017,EV005,30.78501464131147,71.41492407011185,EVSE,
CH017,EV005,21.677827430895213,89.063632115204,EVSE,
CH017,EV048,17.19572511374079,73.56027643319408,EVSE,
CH017,EV048,33.608082722055535,62.76380250769699,EVSE,
CH017,EV026,47.363779833540406,69.35776142547678,EVSE,
CH017,EV026,32.13435073506672,83.8962990209395,EVSE,
CH017,EV032,26.64798486046636,94.55963780709982,EVSE,
CH017,EV032,22.370106542703724,40.97911799631513,EVSE,
CH017,EV048,15.226350222996942,60.44750866948405,EVSE,
CH017,EV048,32.72489472064811,72.09155630302787,EVSE,
CH017,EV005,13.984922253758157,63.439686085855314,EVSE,
CH017,EV048,39.15170020457853,70.59392382677248,EVSE,
CH017,EV026,36.27087934433818,104.1723288308428,EVSE,
CH017,EV005,27.83951775699425,54.76356849541379,EVSE,
,EV048,36.47795136410363,31.74502823799584,EVSE,
,EV026,31.72711697303631,97.0012253385686,EVSE,
CH017,EV026,36.38858547492373,95.35587540622215,EVSE,
CH017,EV032,38.946454683405406,70.86521298740914,EVSE,
CH017,EV005,27.44964475366212,50.09694350949268,EVSE,
CH017,EV032,17.03645543894278,77.15043009219511,EVSE,
CH017,EV005,52.580059451925976,60.65297222039037,EVSE,
CH017,EV005,27.86728802910546,53.81229201040552,EVSE,
CH017,EV032,25.720017591223147,46.4719494817451,EVSE,
CH017,EV032,34.43987223387584,59.67482299019816,EVSE,
CH002,EV036,25.16477857842228,30.77712432030399,Submeter,Fleet01
CH002,,21.959401260065317,32.71355910695945,Submeter,Fleet01
CH015,EV016,21.63021969838988,37.26606559138056,Submeter,Fleet01
CH015,EV036,22.65725237564769,32.10182866273982,Submeter,Fleet01
CH015,EV036,20.43059673334528,53.104513678732886,Submeter,Fleet01
CH030,EV028,20.90998914261168,46.790159726090266,Submeter,Fleet01
CH008,EV034,,50.1127574158076,Submeter,Fleet01
CH030,EV025,20.580796567638693,49.3004183655985,Submeter,Fleet01
,EV028,22.493255325700908,42.54937293648243,,Fleet01
CH002,EV034,21.69149563729224,29.40596410297529,Submeter,Fleet01
CH015,EV002,25.740390030931856,29.886991284023782,Submeter,Fleet01
CH030,EV025,27.346570968283118,30.31184793370599,Submeter,Fleet01
CH030,EV044,17.37321222485656,34.08034159714009,Submeter,Fleet01
CH015,EV002,14.329171793313456,61.93418819678781,Submeter,Fleet01
CH008,EV025,26.27918212737977,30.04165612891005,Submeter,Fleet01
CH002,,23.326295133733648,59.78167952231557,Submeter,Fleet01
CH020,EV016,17.13637326553645,34.45822760472798,Submeter,Fleet01
CH030,EV034,18.88317919732225,31.448370045557933,Submeter,Fleet01
,EV037,18.480203430241637,49.21570125923513,Submeter,Fleet01
CH020,EV037,21.35412174477342,,Submeter,Fleet01
CH015,EV036,27.183264880306734,28.75711861327816,Submeter,Fleet01
CH020,EV036,15.522067571311638,44.10348339968748,Submeter,Fleet01
CH015,EV044,,56.8711045017296,Submeter,Fleet01
CH008,EV025,21.279907884159996,54.10888781229588,Submeter,
CH020,EV044,10.065248922066544,29.55099957085387,Submeter,Fleet01
CH002,EV028,32.52418043371724,,Submeter,Fleet01
CH008,EV044,21.047191604591703,28.90946248563663,,Fleet01
CH020,EV044,25.78268431596308,48.7412865243547,Submeter,Fleet01
CH030,EV037,11.910700110057974,46.65522585111368,Submeter,
CH020,EV025,29.63595006108222,50.65078045532678,Submeter,Fleet01
CH020,EV034,18.23797584100988,35.449714620285945,Submeter,Fleet01
CH002,EV016,42.41656544201472,38.00973192252255,Submeter,Fleet01
CH014,EV020,47.27968610210039,88.39894772851265,EVSE,
CH014,EV020,22.462260403846635,61.02897006512645,EVSE,
CH014,EV001,17.228987621365444,28.6560414765642,,
CH014,EV020,46.20125176591197,46.29853638292041,EVSE,
,EV001,36.588668254067706,30.39428471435324,EVSE,
CH014,EV028,45.844397434011455,47.47388779045093,EVSE,
CH014,EV001,22.86781936377098,67.0409227565862,EVSE,
CH014,EV001,36.051665655891625,72.38406896384397,EVSE,
CH014,EV020,44.00104429619115,76.90262063080004,EVSE,
CH014,,18.574204778729992,47.52528920611999,EVSE,
CH014,EV028,33.26590790551031,52.87783008398314,EVSE,
CH014,EV020,25.468312281756603,68.79517025914672,EVSE,
CH014,EV020,26.067782304597998,77.25499422448596,EVSE,
CH014,EV020,21.78907036322511,57.19595414875975,EVSE,
CH014,EV028,,72.84164687087939,EVSE,
